ID_big_road1,ID_railroad_station_walk,build_count_1971-1995,cafe_avg_price_5000,cafe_count_3000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_sum_3000_max_price_avg,full_sq,kremlin_km,office_count_1500,price_doc,ID_big_road2,big_church_count_1000,big_church_count_5000,build_count_wood,cafe_count_1000,cafe_count_1500_price_1000,cafe_count_2000_price_2500,cafe_count_3000_price_500,cafe_count_5000_price_1000,cafe_sum_3000_min_price_avg,church_count_1500,leisure_count_5000,office_count_2000,cafe_avg_price_2000,cafe_count_3000_price_1000,cafe_count_5000_price_1500,cafe_sum_5000_max_price_avg,church_count_2000,ekder_all,max_floor,office_count_3000,office_sqm_5000,school_quota,big_church_count_3000,build_count_panel,cafe_count_2000_price_1000,cafe_count_5000,leisure_count_3000,mosque_km,office_count_5000,sub_area,trc_sqm_3000,work_all,big_market_km,bulvar_ring_km,cafe_avg_price_3000,cafe_count_2000_price_500,cafe_count_3000_price_1500,cafe_count_500,cafe_sum_2000_max_price_avg,cafe_sum_5000_min_price_avg,oil_chemistry_km,sadovoe_km,trc_sqm_2000,water_treatment_km
38,47.0,,1554.17,4,1,1,2875.0,45,21.60973301,0,4940760,1,0,1,,1,1,0,0,2,1750.0,1,0,0,750.0,1,5,1916.67,2,2056,,0,85159,,0,,1,13,0,4.398592095,1,Poselenie Sosenskoe,0,6127,4.191806054,20.87560196,2312.5,0,0,0,1000.0,1191.67,22.737368300000004,19.71352878,0,5.83476
14,28.0,131.0,720.0,6,0,7,916.67,41,38.7298687,1,4650000,46,0,0,146.0,0,0,0,3,4,566.67,1,2,1,700.0,1,4,900.0,2,14911,14.0,1,51038,10529.0,0,111.0,1,15,1,31.00677208,3,Krjukovo,17700,58114,46.05874473,37.48405671,741.67,2,2,0,875.0,540.0,45.93908957,36.70414008,15600,6.33349
14,28.0,131.0,682.14,8,0,7,937.5,45,36.35560764,1,4447500,49,0,1,146.0,0,1,0,3,4,550.0,0,2,1,640.0,3,3,857.14,1,14911,,1,51038,10529.0,0,111.0,1,14,1,28.71435291,3,Krjukovo,17700,58114,41.8108086,35.11052347,743.75,3,2,0,800.0,507.14,43.58893106,34.32994747,13500,4.463866
6,48.0,67.0,1354.24,96,38,82,1685.39,34,7.218797247,7,5500000,4,0,17,16.0,19,10,9,16,95,1014.61,2,7,10,1343.75,27,93,1682.52,6,16058,9.0,33,4201464,4904.0,4,61.0,15,427,3,2.263317125,119,Filevskij Park,811681,65115,16.74961621,6.37629445,1350.0,10,17,7,1677.08,1025.96,16.47680856,5.312539243,327181,14.577470000000002
10,68.0,79.0,861.44,41,7,47,1137.5,42,9.625427005,8,6350000,1,0,10,0.0,14,8,2,10,62,662.5,1,10,8,866.0,18,32,1088.24,1,33728,,12,749201,7966.0,2,189.0,12,160,6,9.087759315,38,Perovo,54106,91795,16.0222253,8.065826351,900.0,6,9,8,1100.0,634.64,1.21896998,7.523262852,14000,10.30555
2,82.0,75.0,874.09,37,11,45,1218.75,24,13.90857096,0,4700000,31,0,6,0.0,1,1,1,8,51,731.25,1,4,2,1013.64,10,28,1102.19,1,29059,,9,966569,5631.0,2,154.0,5,148,1,3.24747924,20,Caricyno,737523,84387,8.581363377,13.3778375,975.0,1,10,1,1272.73,645.99,10.41906478,11.77979127,58400,3.87078
16,42.0,13.0,1059.69,194,28,96,1306.88,92,7.967151545,11,28766570,4,0,16,0.0,26,26,11,38,132,787.83,1,8,15,990.0,63,120,1323.24,2,21936,0.0,29,2220106,7490.0,3,9.0,43,441,3,2.952486188,98,Gagarinskoe,426240,46884,8.792731967,7.219129429,1047.35,24,63,13,1239.13,796.13,15.19647671,6.121557722,393440,8.554147
1,33.0,159.0,825.0,26,4,21,940.0,62,17.36522087,0,9550000,43,0,5,5.0,6,2,1,11,23,552.0,2,1,0,922.22,8,14,1040.32,5,46177,9.0,1,149924,10559.0,2,150.0,4,66,0,6.021856994,5,Jasenevo,432876,105171,5.332474019,16.64655535,746.0,2,5,0,1166.67,609.68,18.77364176,15.42125925,33300,8.370927
3,30.0,210.0,916.45,33,2,21,1265.63,45,13.26290859,0,6480000,1,0,7,81.0,1,0,2,9,29,771.88,2,7,1,1488.89,8,20,1151.32,2,57086,5.0,2,276450,16049.0,3,320.0,1,78,5,12.27116823,7,Vyhino-Zhulebino,199672,140182,7.210836907000001,12.04368299,1018.75,1,11,0,1833.33,681.58,5.800285736,11.13043277,86449,7.604531
31,74.0,170.0,930.81,21,10,26,1250.0,58,16.80677837,0,6900000,1,0,4,0.0,2,3,1,4,39,733.33,1,2,0,950.0,7,24,1171.72,3,30950,9.0,1,348351,10053.0,3,119.0,4,109,2,5.993095007000001,12,Birjulevo Vostochnoe,7600,93008,8.544400501,16.28043502,991.67,1,4,0,1214.29,689.9,10.94001886,14.67124685,1700,6.363711
2,39.0,,912.5,3,2,4,1500.0,63,25.73525569,0,6235000,38,0,1,,0,0,0,0,4,1000.0,1,0,0,1250.0,0,8,1125.0,2,1533,20.0,0,0,,1,,0,18,0,2.9385936110000004,0,Poselenie Voskresenskoe,0,4568,14.35025801,25.03210973,1250.0,0,3,0,1500.0,700.0,23.59057964,23.75338812,0,1.014447
3,17.0,63.0,924.78,43,8,35,1187.5,60,10.46047102,1,6581700,50,0,8,0.0,4,5,1,10,37,700.0,8,5,2,771.43,16,29,1159.29,9,25292,17.0,5,609579,5580.0,4,60.0,8,121,1,9.28035037,19,Tekstil'shhiki,433870,63388,3.990907123,9.486358858,943.75,8,10,0,976.19,690.27,5.798241923,8.372803433,58870,4.658191
13,24.0,0.0,907.69,1,1,2,1000.0,77,23.37369741,1,6288681,27,0,1,1.0,1,1,0,0,7,500.0,2,0,1,750.0,1,3,1153.85,3,4695,,1,117300,,0,0.0,1,14,0,13.18857102,1,Poselenie Moskovskij,117300,13996,13.44896211,22.54890872,750.0,0,0,0,1000.0,661.54,29.54613155,21.3805548,117300,13.99758
23,29.0,135.0,897.57,56,10,28,1180.0,76,14.8734984,2,7000000,52,1,8,5.0,6,5,3,14,45,694.0,3,3,2,956.25,19,20,1135.92,4,35267,17.0,3,300571,6587.0,3,128.0,12,113,1,5.844846199,9,Orehovo-Borisovo Severnoe,404578,83861,3.09751447,14.32745283,937.0,9,11,2,1203.13,659.22,7.515810257,12.62391445,214436,3.428156
5,1.0,246.0,951.36,87,14,57,1125.0,53,12.33169678,5,8700000,1,2,14,0.0,22,10,3,21,57,660.0,5,1,6,971.21,33,49,1190.22,9,41985,12.0,21,838601,12721.0,5,222.0,15,198,0,1.016846736,44,Otradnoe,728130,112133,12.56849746,10.84341167,892.5,7,20,9,1227.27,712.5,16.12765029,10.27250607,313163,22.59098
13,103.0,,1100.0,4,0,2,1375.0,41,24.37840949,0,3797364,27,0,1,,0,0,0,1,6,825.0,1,0,0,825.0,1,3,1384.62,1,861,,0,117300,,0,,0,13,0,15.10451692,1,Poselenie Vnukovskoe,17000,2566,18.41142374,23.50714232,1100.0,1,1,0,1000.0,815.38,32.26160558,22.33918411,17000,17.67078
4,65.0,44.0,1068.55,88,32,98,1215.12,57,6.3700119520000005,6,8500000,2,0,36,0.0,3,6,3,24,136,723.26,1,18,15,887.5,29,112,1336.14,3,24252,5.0,50,4503518,6073.0,9,22.0,12,447,5,5.03940368,192,Danilovskoe,1271065,54478,5.103772352,5.7586911370000005,969.19,15,22,1,1112.5,800.96,8.542574214,4.118189307,877000,3.5109120000000003
9,22.0,105.0,1274.82,57,13,28,1754.72,42,10.95241181,2,7600000,6,1,9,15.0,5,4,3,8,40,1064.15,1,3,5,1030.0,15,33,1589.93,2,28816,,10,1101749,8658.0,5,135.0,6,152,1,3.391406505,31,Mozhajskoe,559125,82808,19.07764308,10.07972344,1409.43,3,13,2,1300.0,959.71,20.12402949,9.047551678,266080,16.342979999999994
22,33.0,90.0,991.89,92,12,45,1164.71,53,13.22356287,4,12000000,16,0,6,0.0,12,9,7,27,65,689.41,5,4,6,1025.64,27,50,1243.24,7,29983,,13,905362,11286.0,2,147.0,11,197,2,3.757159677,32,Troparevo-Nikulino,378495,68234,5.813106562000001,12.41205869,927.06,10,19,1,1282.05,740.54,20.99342679,11.24918249,325900,13.29019
10,68.0,79.0,860.51,43,7,40,1207.32,31,9.10143006,7,4850000,3,0,8,0.0,3,5,1,11,57,714.63,1,10,11,861.11,15,31,1086.96,1,33728,5.0,13,940707,7966.0,3,189.0,7,145,4,8.445180714,43,Perovo,240706,91795,16.69256185,7.629893557999999,960.98,5,10,0,1083.33,634.06,1.5862101569999998,7.042268634,14000,9.230305
28,71.0,47.0,1152.24,173,70,238,1316.46,54,6.2863669920000005,18,8827590,4,0,25,2.0,25,11,9,48,230,790.51,2,23,30,1141.45,49,213,1435.06,5,13153,16.0,76,7435842,6684.0,8,59.0,19,940,3,5.766190914,292,Horoshevskoe,1036651,34328,14.79451837,5.080835728,1053.48,25,36,7,1421.05,869.43,14.54982258,4.264650977,1022951,16.45599
16,33.0,36.0,1014.24,204,15,73,1185.28,77,10.6716578,8,17100000,51,0,4,0.0,19,13,8,51,115,704.57,2,6,13,981.25,72,97,1269.7,3,17757,17.0,34,1315554,6083.0,2,134.0,24,345,4,0.740070039,52,Obruchevskoe,619795,51445,6.44886839,9.919574301,944.92,25,54,4,1225.0,758.79,17.84761818,8.792197911,81100,10.04985
10,68.0,66.0,873.33,42,3,28,1012.2,63,10.74870663,2,10350000,1,1,7,2.0,10,10,2,12,47,575.61,1,9,5,821.21,20,23,1104.76,3,24130,12.0,9,391015,5824.0,3,85.0,16,108,6,10.09291272,18,Novogireevo,39106,56908,14.77388506,9.192187711,793.9,9,7,3,1045.45,641.9,2.290975959,8.649054272,39106,10.84992
22,34.0,131.0,1065.08,10,7,14,1142.86,38,16.64513681,1,6400000,1,0,6,352.0,2,2,0,1,20,685.71,1,3,2,880.0,3,17,1333.33,1,22276,17.0,3,407397,9700.0,0,157.0,2,70,1,7.32629013,12,Solncevo,294350,75334,10.18415642,15.79837253,914.29,1,3,1,1100.0,796.83,24.65353068,14.62655749,190350,15.69592
5,52.0,68.0,1013.13,42,5,22,1473.68,30,16.54900232,2,4500000,1,0,8,0.0,5,4,2,7,36,897.37,0,0,5,1122.5,11,30,1267.68,0,16509,,10,637011,5671.0,3,85.0,7,104,0,5.7347388960000005,19,Dmitrovskoe,738564,61600,13.04334147,15.07547748,1185.53,3,13,1,1400.0,758.59,21.2661088,14.45591674,550900,19.47891
21,30.0,210.0,918.63,36,3,28,1328.57,51,12.59036994,1,990000,1,0,8,81.0,3,4,1,9,41,805.71,1,10,1,876.47,10,24,1156.86,2,57086,,2,260550,16049.0,3,320.0,4,105,6,11.61014692,8,Vyhino-Zhulebino,156872,140182,7.881886742000001,11.29947456,1067.14,6,11,1,1088.24,680.39,5.6296687689999985,10.46298904,114372,8.178986
4,7.0,61.0,975.63,77,13,66,1192.86,44,8.565031641000001,3,7250000,20,0,21,4.0,5,6,0,21,85,711.43,2,12,11,716.67,23,52,1227.08,6,31147,5.0,31,1697824,7277.0,7,63.0,9,253,4,6.423683147,92,Bogorodskoe,148441,59366,15.51591967,6.785333686,952.14,6,18,1,916.67,724.17,6.73400094,6.037993567000001,45600,15.569070000000002
13,24.0,,1005.26,10,1,4,1200.0,38,22.37012991,0,3253443,27,0,2,,2,1,1,1,8,680.0,0,0,0,1166.67,6,5,1263.16,3,861,,0,117300,,1,,2,20,0,13.12128858,1,Poselenie Vnukovskoe,22000,2566,15.87820178,21.50173781,940.0,0,2,1,1500.0,747.37,30.41117108,20.3325878,17000,16.95335
9,22.0,105.0,1328.19,38,6,19,1263.89,41,12.05250844,3,7850000,6,2,8,15.0,6,4,1,9,24,755.56,2,2,8,917.65,12,22,1654.26,2,28816,9.0,13,902963,8658.0,5,135.0,6,100,2,4.4215176210000005,22,Mozhajskoe,596295,82808,17.62232427,11.1781253,1009.72,4,10,1,1147.06,1002.13,21.19796129,10.13652038,139680,17.05399
2,2.0,56.0,960.82,88,10,66,1156.63,78,9.630575274,6,12700000,4,0,9,0.0,14,9,4,25,83,680.72,2,10,12,887.84,30,67,1204.08,3,17396,,23,3244113,10027.0,2,64.0,13,255,4,1.581003273,76,Nagornoe,699270,49882,9.79901918,9.0320734,918.67,14,18,2,1121.62,717.55,12.19220435,7.564869327999999,337770,3.914494
1,56.0,42.0,868.38,17,1,17,1250.0,39,14.9443332,0,6700000,21,1,9,793.0,0,0,0,3,30,743.75,5,8,0,1275.0,7,18,1095.59,6,8935,14.0,1,196700,8687.0,3,97.0,2,69,1,8.378547436,2,Kosino-Uhtomskoe,226340,49242,10.82892265,13.48410495,996.88,1,5,0,1583.33,641.18,6.759599985,12.86838523,139917,6.691748
21,30.0,210.0,928.85,32,2,23,1265.63,43,13.40381946,1,5500000,1,0,7,81.0,1,1,1,8,29,762.5,0,10,1,1140.0,10,19,1166.67,2,57086,9.0,2,226450,16049.0,4,320.0,2,80,5,11.79321739,6,Vyhino-Zhulebino,124872,140182,7.736341808,12.14485891,1014.06,1,10,1,1400.0,691.03,6.339043935,11.27293139,99872,7.380014999999998
10,59.0,50.0,940.65,111,21,97,1070.75,52,7.329385547999999,3,2000000,4,0,35,0.0,0,1,1,34,122,629.25,1,15,10,841.67,39,95,1179.89,2,20972,14.0,45,2531837,5180.0,3,30.0,6,374,2,7.115691582,150,Sokolinaja Gora,630086,55337,11.28843496,5.62841044,850.0,6,25,0,1055.56,701.42,1.851247438,5.004095598999999,158955,10.96606
38,47.0,,1000.0,5,1,10,2600.0,54,20.52526418,0,4870320,1,0,2,,0,0,0,0,6,1600.0,2,0,0,750.0,1,4,1250.0,2,2056,1.0,1,91159,,0,,1,25,0,5.192451199,2,Poselenie Sosenskoe,0,6127,3.022523793,19.78759365,2100.0,0,1,0,1000.0,750.0,22.29924026,18.64573497,0,6.883806
2,2.0,38.0,1007.43,121,21,106,1272.32,96,7.289790417000001,6,21000000,4,1,23,0.0,12,11,5,25,143,763.39,3,14,15,979.59,37,118,1260.61,6,14557,14.0,50,3574974,2204.0,5,40.0,17,445,4,4.037213817,121,Kotlovka,959270,41476,9.261633012,6.650255036,1017.86,10,35,0,1224.49,754.25,12.59659405,5.242818463,189270,5.230134
11,75.0,10.0,909.38,5,0,2,1300.0,94,20.54946417,0,9382422,55,0,2,0.0,0,0,0,1,9,760.0,2,0,0,825.0,2,4,1156.25,2,3150,25.0,0,26950,7377.0,0,28.0,0,16,0,11.89150635,1,Nekrasovka,41100,13331,10.26421846,19.27253651,1030.0,1,1,0,1000.0,662.5,8.483391369,18.41892854,0,0.387777
29,26.0,99.0,1023.54,82,29,66,1270.83,13,9.852651316000001,6,3450000,35,0,7,99.0,12,8,5,13,77,748.61,3,2,6,996.77,29,60,1281.25,4,41388,5.0,14,1680221,11085.0,2,200.0,13,269,1,6.740208901,69,Horoshevo-Mnevniki,249718,100601,23.76885325,8.696251056,1009.72,6,19,3,1258.06,765.83,18.66793632,7.85607451,11326,18.80544
14,28.0,131.0,720.0,6,0,7,916.67,51,38.55180025,1,6500000,46,0,0,146.0,0,1,0,3,4,566.67,1,2,1,700.0,1,4,900.0,2,14911,17.0,1,51038,10529.0,0,111.0,1,15,1,30.83362955,3,Krjukovo,17700,58114,45.07808082,37.30599619,741.67,2,2,0,875.0,540.0,45.76232719,36.52606958,17700,6.179583999999998
18,35.0,210.0,922.73,19,1,15,1210.53,69,15.48782405,1,9100000,50,0,6,81.0,4,5,0,4,19,721.05,1,4,1,790.91,8,17,1154.55,2,57086,,1,189750,16049.0,2,320.0,5,56,1,13.26319734,4,Vyhino-Zhulebino,568356,140182,7.103106947000001,14.32790901,965.79,3,6,3,1000.0,690.91,4.34182845,13.35900849,78137,5.912874
1,1.0,246.0,930.06,82,15,49,1111.84,74,13.79551854,4,3000000,5,0,14,0.0,10,7,3,23,55,656.58,1,0,8,812.0,28,43,1165.64,2,41985,17.0,14,955648,12721.0,4,222.0,20,178,0,2.76629005,40,Otradnoe,1386211,112133,8.555217312,12.32026323,884.21,19,19,0,1030.0,694.48,16.80442426,11.73475963,385900,23.85909
3,30.0,210.0,924.03,28,3,21,1267.86,49,13.67922961,0,6990000,50,0,8,81.0,0,0,2,6,30,760.71,1,6,0,1518.75,10,19,1162.34,4,57086,12.0,3,189750,16049.0,3,320.0,1,80,3,12.63832185,5,Vyhino-Zhulebino,545749,140182,7.803530241,12.50442891,1014.29,1,9,0,1875.0,685.71,4.974700449,11.54999923,60949,7.408637
2,73.0,188.0,894.0,31,5,27,1120.69,62,16.78022373,2,8981446,40,0,7,2.0,4,2,1,11,22,682.76,1,0,3,826.92,6,18,1120.0,3,32522,,5,579851,8810.0,2,164.0,4,80,0,5.6498542270000005,11,Chertanovo Juzhnoe,907265,93309,12.25853682,16.14904661,901.72,5,9,1,1038.46,668.0,14.39679302,14.72231208,535265,8.117599
1,42.0,159.0,823.08,33,7,42,983.87,38,15.81122341,0,8000000,43,1,6,5.0,8,4,0,12,39,567.74,2,1,1,668.75,12,29,1034.19,3,46177,22.0,1,957691,10559.0,2,150.0,5,124,0,5.642339009,20,Jasenevo,524372,105171,4.590439556000001,15.09764203,775.81,8,5,2,843.75,611.97,17.61608235,13.85564922,153300,9.759376
14,77.0,59.0,914.98,115,29,74,1119.05,39,12.27063561,12,7200000,28,1,13,0.0,18,10,2,39,81,663.81,1,1,18,870.65,33,60,1147.68,1,18425,5.0,24,1549781,5838.0,6,46.0,13,266,0,6.73417478,61,Vojkovskoe,511331,38266,22.6054025,10.94908814,891.43,17,22,12,1086.96,682.28,19.44019503,10.2196273,487731,21.0139
5,54.0,85.0,918.36,64,20,52,1283.33,45,13.58370628,0,6000000,8,1,13,0.0,2,7,2,13,64,773.33,4,0,5,1041.67,21,46,1152.54,5,27005,,15,1448835,5396.0,6,74.0,11,197,0,4.806222912,52,Golovinskoe,347139,63495,18.56244194,12.17066699,1028.33,5,20,1,1300.0,684.18,19.54756374,11.50190386,125600,20.47209
3,3.0,35.0,934.24,52,7,23,1214.29,35,10.81490617,1,5200000,50,0,6,0.0,13,4,4,15,36,724.49,2,6,1,1025.0,16,25,1173.91,8,32027,,3,457008,10492.0,3,312.0,9,99,4,9.742763201,16,Kuz'minki,440980,93811,5.81969847,9.689092087,969.39,8,12,6,1285.71,694.57,5.801978794,8.687657788,48450,6.253116
2,2.0,64.0,969.75,104,12,75,1158.16,43,10.06002671,3,5800000,16,0,9,0.0,13,9,6,28,94,687.76,5,11,5,889.62,34,80,1213.52,6,29848,,29,2684697,6442.0,3,124.0,20,293,3,1.613514671,73,Zjuzino,596770,78835,8.047411921,9.417547712000001,922.96,16,26,4,1122.64,725.98,13.20327717,8.011485531,213800,4.931403
1,31.0,66.0,897.73,51,3,25,1081.63,37,12.44192299,0,6250000,10,1,7,2.0,8,6,1,13,35,620.41,1,9,0,837.5,24,21,1130.68,2,24130,,1,337974,5824.0,5,85.0,15,91,6,8.463967601,13,Novogireevo,581446,56908,14.58002123,10.8584019,851.02,8,9,6,1071.43,664.77,3.890055352,10.30460433,181806,9.957424
4,5.0,71.0,1165.93,1815,170,639,1453.0,39,0.072896553,120,4633984,34,16,150,27.0,316,143,150,449,642,882.31,66,105,232,1180.19,432,636,1451.32,104,20184,17.0,486,9997846,6772.0,94,41.0,257,2625,85,1.827838178,774,Tverskoe,1702619,43921,7.836658044,0.506919217,1167.66,255,446,71,1468.75,880.53,8.750185233,2.185333005,1240332,10.37804
4,18.0,55.0,939.46,71,11,48,1075.76,34,9.810493551,4,5300000,10,1,15,0.0,6,5,3,21,59,625.76,4,6,6,1023.91,27,39,1180.72,6,24166,9.0,16,1109136,4169.0,7,50.0,7,177,2,8.002135304,61,Preobrazhenskoe,150422,51951,20.76637568,8.009073196000001,850.76,7,13,0,1282.61,698.19,5.99809591,7.289367557,112258,15.67344
2,73.0,188.0,900.0,32,6,29,1120.69,41,16.16187008,4,6226864,40,0,7,2.0,11,4,1,11,24,682.76,1,0,4,853.13,6,23,1125.0,5,32522,,6,673309,8810.0,2,164.0,4,90,0,5.019447647,14,Chertanovo Juzhnoe,897365,93309,12.65009094,15.53401247,901.72,6,9,1,1062.5,675.0,14.0108622,14.10270404,522686,7.537692999999999
20,78.0,30.0,917.07,87,18,70,1128.05,43,10.51446841,5,7765056,15,0,14,0.0,6,3,3,28,69,669.51,3,4,7,792.86,26,41,1153.85,6,12320,0.0,14,929992,3741.0,6,60.0,8,226,3,2.867604817,53,Sviblovo,945536,40289,7.475367789,9.080097769,898.78,13,19,0,1000.0,680.29,13.15010373,8.405743617,739491,20.27119
1,33.0,98.0,1113.64,51,17,55,1500.0,100,10.91522293,1,16751060,9,0,8,2.0,0,1,0,9,66,895.65,0,5,3,894.12,16,55,1390.91,3,29172,0.0,13,787091,7788.0,2,97.0,7,237,1,3.947144447,35,Ramenki,119900,79011,9.500148347,10.04089205,1197.83,3,10,0,1117.65,836.36,19.43209119,8.875700278,74726,13.58623
1,27.0,188.0,936.18,51,10,21,1208.33,60,17.29379448,0,8450000,23,0,7,0.0,5,9,2,12,29,710.42,2,2,2,873.33,20,18,1177.63,3,27346,9.0,2,57200,11178.0,3,164.0,12,86,0,8.936048461,3,Orehovo-Borisovo Juzhnoe,1212021,104635,1.808327397,16.63443303,959.38,8,11,0,1100.0,694.74,6.152007356,15.04229765,784267,5.835648
11,75.0,10.0,1028.57,3,0,1,1333.33,38,19.76393757,0,3921225,7,0,4,0.0,0,0,0,0,6,833.33,1,0,0,,1,6,1285.71,1,3150,,0,0,7377.0,0,28.0,0,14,0,9.895089566000001,0,Nekrasovka,41100,13331,10.10314735,18.407120300000006,1083.33,0,2,0,,771.43,9.425425854,17.64838925,0,1.530345
1,56.0,42.0,873.27,39,6,33,1144.74,15,13.10250494,2,2000000,25,0,8,0.0,10,4,1,11,37,678.95,2,5,3,931.58,14,23,1099.01,2,16988,5.0,4,270637,4474.0,2,92.0,4,107,0,7.296997267,9,Vostochnoe Izmajlovo,120744,48790,17.23890427,11.35489571,911.84,8,10,4,1157.89,647.52,5.5789929570000005,10.61866875,43735,13.5124
26,29.0,170.0,940.53,22,9,24,1263.16,32,16.84537113,0,5150000,53,0,4,0.0,2,3,1,5,38,736.84,1,2,0,925.0,7,23,1184.21,1,30950,9.0,1,284191,10053.0,3,119.0,5,104,2,6.1980947770000006,11,Birjulevo Vostochnoe,32600,93008,9.538820708,16.33604047,1000.0,1,3,1,1187.5,696.84,10.45491874,14.69635893,1700,6.168746
28,62.0,39.0,999.68,166,44,144,1208.05,56,7.683949867000001,18,9300000,14,0,17,2.0,20,12,7,55,149,728.19,4,7,31,1029.1,42,108,1250.54,9,19690,5.0,57,4728950,4975.0,8,30.0,17,509,2,6.522088312999999,194,Ajeroport,776487,44166,16.73503727,6.3821589360000015,968.12,23,34,3,1283.58,748.82,15.28445626,5.6363940989999985,628856,18.11768
14,28.0,131.0,804.55,5,0,4,800.0,63,37.72817759,1,7950000,46,0,0,146.0,0,0,0,3,3,480.0,1,1,1,800.0,1,4,1000.0,1,14911,14.0,1,51038,10529.0,0,111.0,1,11,1,30.34533425,3,Krjukovo,17700,58114,44.33374184,36.49362051,640.0,1,1,0,1000.0,609.09,45.10349025,35.70590353,15600,6.275201
3,17.0,63.0,924.78,43,8,35,1187.5,52,10.46047102,1,4744917,50,0,8,0.0,4,5,1,10,37,700.0,8,5,2,771.43,16,29,1159.29,9,25292,,5,609579,5580.0,4,60.0,8,121,1,9.28035037,19,Tekstil'shhiki,433870,63388,3.990907123,9.486358858,943.75,8,10,0,976.19,690.27,5.798241923,8.372803433,58870,4.658191
1,16.0,176.0,858.14,66,10,27,1025.86,54,13.10362639,1,9500000,48,0,10,0.0,28,12,3,20,33,603.45,2,2,3,832.95,21,20,1081.4,3,45487,18.0,4,233523,21892.0,5,328.0,14,96,0,8.837799772999999,6,Mar'ino,918730,161290,3.110720006,12.25925548,814.66,16,14,11,1045.45,634.88,3.481129927,10.93267727,420000,3.43602
8,12.0,52.0,1019.23,49,11,30,1034.09,118,15.53797263,1,19000000,1,0,10,1.0,2,6,0,14,47,606.82,1,1,2,852.27,17,36,1276.92,3,21807,40.0,5,811891,7123.0,6,162.0,9,141,0,6.926995302000001,30,Hovrino,283539,47628,16.32264614,14.1479926,820.45,5,11,0,1068.18,761.54,21.76477811,13.47189999,128499,18.25225
13,19.0,101.0,825.0,2,0,1,1000.0,53,27.01623395,0,2000000,27,0,1,774.0,0,0,0,1,0,650.0,1,0,0,,0,1,1000.0,2,4602,,0,885,2231.0,0,18.0,0,2,0,17.9157666,2,Vnukovo,0,13457,20.72798208,26.13979691,825.0,0,1,0,,650.0,35.05197891,24.97720564,0,19.55377
2,47.0,109.0,1071.74,15,2,6,1230.77,35,22.78184913,0,5500000,39,0,2,607.0,12,3,0,2,5,776.92,0,0,0,1003.85,3,9,1326.09,1,26087,,0,37550,24750.0,1,431.0,3,25,0,0.669118239,1,Juzhnoe Butovo,133554,121369,12.71228036,22.09871831,1003.85,2,8,4,1230.77,817.39,20.25274437,20.76837328,87000,2.686659
10,18.0,59.0,890.36,73,9,52,1164.29,91,10.78321366,0,15300000,1,1,13,39.0,7,3,3,22,60,694.29,4,8,2,923.81,23,38,1120.48,5,26341,5.0,7,990863,4339.0,2,32.0,11,175,1,9.66635212,48,Izmajlovo,277056,65499,19.52384282,9.008621441,929.29,17,18,4,1154.76,660.24,4.27665549,8.266888437,70324,14.59266
38,47.0,,1470.83,4,1,1,2625.0,44,20.94318897,0,2800000,1,0,1,,0,1,0,0,4,1625.0,2,0,0,750.0,1,3,1833.33,2,2056,17.0,1,85159,,0,,1,13,0,4.960539219,1,Poselenie Sosenskoe,0,6127,3.538383159,20.20617124,2125.0,0,1,0,1000.0,1108.33,22.53141802,19.06018687,0,6.551226
2,39.0,0.0,1091.67,4,1,2,833.33,37,28.04929978,0,3211391,39,0,1,1.0,0,0,0,2,0,533.33,0,0,0,400.0,0,3,1333.33,1,7589,19.0,4,63808,,0,0.0,0,7,0,5.290274005,4,Poselenie Shherbinka,175000,20445,20.84874052,27.37590381,683.33,1,1,0,500.0,850.0,23.77586744,26.02297611,175000,2.593195
1,56.0,102.0,910.37,27,3,21,1038.46,52,14.01406794,0,7800000,21,1,8,0.0,1,1,0,9,34,603.85,3,8,1,995.83,11,21,1146.34,6,18648,,1,206700,6159.0,3,169.0,5,85,6,8.636668986,3,Novokosino,251446,73158,10.20742801,12.54079208,821.15,3,5,0,1250.0,674.39,5.800310743,11.94484604,200840,7.600386
2,2.0,56.0,898.82,85,12,62,1125.0,35,11.36459501,5,5950000,4,0,6,0.0,18,12,5,26,77,660.0,3,9,9,823.47,29,54,1129.72,5,17396,,14,2273128,10027.0,2,64.0,17,224,3,0.371464121,53,Nagornoe,774900,49882,8.248124622,10.7520701,892.5,19,16,1,1040.82,667.92,12.43011696,9.301249263999999,193000,4.308436
4,32.0,23.0,1169.47,687,136,484,1396.88,35,2.545629545,95,10500000,19,8,139,14.0,103,40,40,161,495,848.13,25,83,149,1095.11,165,510,1455.45,49,13649,12.0,261,8380849,4487.0,67,13.0,96,2044,36,1.248791242,605,Zamoskvorech'e,1086888,34380,5.3506144,2.196050775,1122.5,76,189,22,1365.93,883.49,8.319365844,0.313830934,341367,7.3667570000000016
1,18.0,42.0,901.32,42,5,25,1060.98,39,13.66750673,4,6000000,12,0,7,0.0,1,7,1,14,26,626.83,1,1,4,921.15,15,18,1131.58,3,16988,14.0,4,280476,4474.0,2,92.0,9,81,0,7.328802424,10,Vostochnoe Izmajlovo,443908,48790,15.89327774,11.88640379,843.9,8,10,0,1153.85,671.05,6.659769302000001,11.14226836,103845,14.56014
